#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Terminator II - Judgemant Day (Europe) (Disk 1);Terminator II: Judgemant Day - Disk 1;Atari ST;;1992;;;;;;;;;;;;
Terminator II - Judgemant Day (Europe) (Disk 2);Terminator II: Judgemant Day - Disk 2;Atari ST;;1992;;;;;;;;;;;;
Test Drive (USA);Test Drive;Atari ST;;1987;;;;;;;;;;;;
Test Drive II - The Duel (USA);Test Drive II: The Duel;Atari ST;;1990;;;;;;;;;;;;
First Samurai, The (Europe);The First Samurai;Atari ST;;1991;;;;;;;;;;;;
Godfather, The (Europe) (Disk 3);The Godfather;Atari ST;;1991;;;;;;;;;;;;
Godfather, The (Europe) (Disk 1);The Godfather - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Godfather, The (Europe) (Disk 2);The Godfather - Disk 2;Atari ST;;1991;;;;;;;;;;;;
Great Giana Sisters, The (Europe);The Great Giana Sisters;Atari ST;;1988;;;;;;;;;;;;
Last Ninja, The (Europe) (Disk 1);The Last Ninja - Disk 1;Atari ST;;1986;;;;;;;;;;;;
Last Ninja, The (Europe) (Disk 2);The Last Ninja - Disk 2;Atari ST;;1986;;;;;;;;;;;;
Last Ninja, The (Europe) (Disk 3);The Last Ninja - Disk 3;Atari ST;;1986;;;;;;;;;;;;
Last Ninja, The (Europe) (Disk 4);The Last Ninja - Disk 4;Atari ST;;1986;;;;;;;;;;;;
New Zealand Story, The (Europe);The New Zealand Story;Atari ST;;1989;;;;;;;;;;;;
Ninja Warriors, The (Europe) (Disk 1);The Ninja Warriors - Disk 1;Atari ST;;1989;;;;;;;;;;;;
Ninja Warriors, The (Europe) (Disk 2);The Ninja Warriors - Disk 2;Atari ST;;1989;;;;;;;;;;;;
Ninja Warriors, The (Europe) (Disk 3);The Ninja Warriors - Disk 3;Atari ST;;1989;;;;;;;;;;;;
Secret of Monkey Island, The (USA) (Disk 1);The Secret of Monkey Island - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Secret of Monkey Island, The (USA) (Disk 2);The Secret of Monkey Island - Disk 2;Atari ST;;1991;;;;;;;;;;;;
