#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
popnpop;Pop'n Pop (Ver 2.07O 1998/02/09);Taito Classics;;1997;Taito Corporation;Puzzle;;;;;0;;;;;
portman;Port Man;Taito Classics;dockman;1982;Taito Corporation (Nova Games Ltd. license);Platform;;;;;0;;;;;
pc_pwbld;Power Blade (PlayChoice-10);Taito Classics;;1991;Taito (Nintendo of America license);Platform;;;;;0;;;;;
pwheelsj;Power Wheels (Japan);Taito Classics;dblaxle;1991;Taito Corporation;Driving;;;;;0;;;;;
prmtmfgt;Prime Time Fighter (Ver 2.1A 1993/05/21) (New Version);Taito Classics;trstar;1993;Taito America Corporation;Sports/Boxing;;;;;0;;;;;
psyforce;Psychic Force (Ver 2.4O);Taito Classics;;1995;Taito;Fighter;;;;;0;;;;;
pulirula;PuLiRuLa (World);Taito Classics;;1991;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
puchicar;Puchi Carat (Ver 2.02O 1997/10/29);Taito Classics;;1997;Taito Corporation;Breakout;;;;;0;;;;;
pbobble;Puzzle Bobble (Japan, B-System);Taito Classics;;1994;Taito Corporation;Puzzle;;;;;0;;;;;
pbobble2;Puzzle Bobble 2 (Ver 2.3O 1995/07/31);Taito Classics;;1995;Taito Corporation Japan;Puzzle;;;;;0;;;;;
pbobbl2n;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);Taito Classics;;1999;Taito (SNK license);Puzzle;;;;;0;;;;;
pbobble3;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);Taito Classics;;1996;Taito Corporation;Puzzle;;;;;0;;;;;
pbobble4;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);Taito Classics;;1997;Taito Corporation;Puzzle;;;;;0;;;;;
puzzledp;Puzzle De Pon!;Taito Classics;;1995;Taito (Visco license);Puzzle;;;;;0;;;;;
puzznic;Puzznic (World);Taito Classics;;1989;Taito Corporation Japan;Puzzle;;;;;0;;;;;
qix;Qix (Rev 2);Taito Classics;;1981;Taito America Corporation;Puzzle;;;;;0;;;;;
racingb;Racing Beat (World);Taito Classics;;1991;Taito Corporation Japan;Driving;;;;;0;;;;;
raimais;Raimais (World);Taito Classics;;1988;Taito Corporation Japan;Maze;;;;;0;;;;;
rbisland;Rainbow Islands (new version);Taito Classics;;1987;Taito Corporation;Platform;;;;;0;;;;;
