#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Super Mario World (USA);Super Mario World (USA);Super Mario Collection;;1991;Nintendo;Platform;;;;;0;;;;;
Super Mario World 2 - Yoshi's Island (USA) (Rev 1);Super Mario World 2 - Yoshi's Island (USA) (Rev 1);Super Mario Collection;;1995;Nintendo;Platform;;;;;0;;;;;
Super Paper Mario (USA);Super Paper Mario (USA);Super Mario Collection;;2007;Nintendo;Role-Playing;;;;;0;;;;;
Super Princess Peach (USA);Super Princess Peach (USA);Super Mario Collection;;2006;Nintendo;Platform;;;;;0;;;;;
Super Smash Bros. (USA);Super Smash Bros. (USA);Super Mario Collection;;1999;Nintendo;Fighter;;;;;0;;;;;
Super Smash Bros. Brawl (USA);Super Smash Bros. Brawl (USA);Super Mario Collection;;2008;Nintendo;Fighter;;;;;0;;;;;
Super Smash Bros. Melee (USA);Super Smash Bros. Melee (USA);Super Mario Collection;;2001;HAL Labs;Fighter;;;;;0;;;;;
Super Smash Bros. for 3DS (USA);Super Smash Bros. for 3DS (USA);Super Mario Collection;;2014;Nintendo;Fighter;;;;;0;;;;;
Super Smash Bros. for Wii U (USA);Super Smash Bros. for Wii U (USA);Super Mario Collection;;2014;Nintendo;Fighter;;;;;0;;;;;
Undake 30 Same Game Daisakusen - Mario Version (Japan);Undake 30 Same Game Daisakusen - Mario Version (Japan);Super Mario Collection;;1995;Hudson;Puzzle;;;;;0;;;;;
drmario;Vs. Dr. Mario;Super Mario Collection;;1990;Nintendo;Puzzle;;;;;0;;;;;
suprmrio;Vs. Super Mario Bros. (set SM4-4 E);Super Mario Collection;;1986;Nintendo;Platform;;;;;0;;;;;
wrecking;Vs. Wrecking Crew;Super Mario Collection;;1984;Hudson;Platform;;;;;0;;;;;
Wrecking Crew '98 (Japan);Wrecking Crew '98 (Japan);Super Mario Collection;;1998;Pax Softonica;Puzzle;;;;;0;;;;;
Wrecking Crew (World);Wrecking Crew (World);Super Mario Collection;;1985;Hudson;Platform;;;;;0;;;;;
