#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Tak - The Great Juju Challenge (USA, Europe);Tak: The Great Juju Challenge;Nintendo Game Boy Advance;;2005;;;;;;;;;;;;
TaleSpin (USA);TaleSpin;NEC Turbografx-16;;1991;;;;;;;;;;;;
TaleSpin (USA, Europe);TaleSpin;Sega Genesis;;1991;;;;;;;;;;;;
Tarzan (USA);Tarzan;Nintendo 64;;2000;;;;;;;;;;;;
Tarzan (USA, Europe);Tarzan;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Taz Express (Europe) (En,Fr,De,Es,It,Nl);Taz Express;Nintendo 64;;1999;;;;;;;;;;;;
Tenchu 2 - Birth of the Stealth Assassins;Tenchu 2: Birth of the Stealth Assassins;Sony Playstation;;2000;;;;;;;;;;;;
Tenchu - Shadow Assassins;Tenchu: Shadow Assassins;Sony PSP;;2009;;;;;;;;;;;;
Tenchu - Stealth Assassins;Tenchu: Stealth Assassins;Sony Playstation;;1998;;;;;;;;;;;;
Terranigma (Europe);Terranigma;Super Nintendo Entertainment System;;1996;;;;;;;;;;;;
Addams Family, The - Pugsley's Scavenger Hunt (USA);The Addams Family: Pugsley's Scavenger Hunt;Super Nintendo Entertainment System;;1992;;;;;;;;;;;;
Adventures of Batman & Robin, The (USA);The Adventures of Batman & Robin;Mega CD;;1995;;;;;;;;;;;;
Adventures of Batman & Robin, The (USA, Europe);The Adventures of Batman & Robin;Sega Game Gear;;1995;;;;;;;;;;;;
Adventures of Batman & Robin, The (USA);The Adventures of Batman & Robin;Sega Genesis;;1995;;;;;;;;;;;;
Adventures of Elmo in Grouchland, The (USA);The Adventures of Elmo in Grouchland;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Adventures of Gilligan's Island, The (USA);The Adventures of Gilligan's Island;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Adventures of Mighty Max, The (USA);The Adventures of Mighty Max;Sega Genesis;;1994;;;;;;;;;;;;
Adventures of Willy Beamish, The (USA);The Adventures of Willy Beamish;Mega CD;;1993;;;;;;;;;;;;
Battle of Olympus, The (USA);The Battle of Olympus;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Battle of Olympus, The (Europe) (En,Fr,De,Es,It);The Battle of Olympus;Nintendo Game Boy;;1993;;;;;;;;;;;;
Bugs Bunny Birthday Blowout, The (USA);The Bugs Bunny Birthday Blowout;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Death and Return of Superman, The (USA);The Death and Return of Superman;Sega Genesis;;1994;;;;;;;;;;;;
Faery Tale Adventure, The (USA, Europe);The Faery Tale Adventure;Sega Genesis;;1991;;;;;;;;;;;;
Fantastic Adventures of Dizzy, The (USA) (Unl);The Fantastic Adventures of Dizzy;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Firemen, The (Europe);The Firemen;Super Nintendo Entertainment System;;1994;;;;;;;;;;;;
Fish Files, The (Europe) (En,Fr,De,Es,It);The Fish Files;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
The Granstream Saga;The Granstream Saga;Sony Playstation;;1998;;;;;;;;;;;;
Great Circus Mystery Starring Mickey & Minnie, The (USA);The Great Circus Mystery Starring Mickey & Minnie;Super Nintendo Entertainment System;;1994;;;;;;;;;;;;
Grinch, The (USA);The Grinch;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
The Grinch;The Grinch;Sega Dreamcast;;2000;;;;;;;;;;;;
The Grinch;The Grinch;Sony Playstation;;2000;;;;;;;;;;;;
Hobbit, The (USA);The Hobbit;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Last Ninja, The (USA);The Last Ninja;Nintendo Entertainment System;;1991;;;;;;;;;;;;
The Legend Of Dragoon - Disk 1;The Legend Of Dragoon - Disc 1;Sony Playstation;;2000;;;;;;;;;;;;
The Legend Of Dragoon - Disk 2;The Legend Of Dragoon - Disc 2;Sony Playstation;;2000;;;;;;;;;;;;
The Legend Of Dragoon - Disk 3;The Legend Of Dragoon - Disc 3;Sony Playstation;;2000;;;;;;;;;;;;
The Legend Of Dragoon - Disk 4;The Legend Of Dragoon - Disc 4;Sony Playstation;;2000;;;;;;;;;;;;
Legend of Galahad, The (USA, Europe);The Legend of Galahad;Sega Genesis;;1992;;;;;;;;;;;;
Legend of Spyro, The - A New Beginning (Europe) (En,Fr,De,Es,It,Nl);The Legend of Spyro: A New Beginning;Nintendo Game Boy Advance;;2006;;;;;;;;;;;;
Legend Of Spyro The A New Beginning;The Legend Of Spyro: A New Beginning;Nintendo Gamecube;;2006;;;;;;;;;;;;
Legend of Spyro, The - The Eternal Night (Europe) (En,Fr,De,Es,It,Nl);The Legend of Spyro: The Eternal Night;Nintendo Game Boy Advance;;2007;;;;;;;;;;;;
Lone Ranger, The (USA);The Lone Ranger;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Magic of Scheherazade, The (USA);The Magic of Scheherazade;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Magical Quest Starring Mickey Mouse, The (USA);The Magical Quest Starring Mickey Mouse;Super Nintendo Entertainment System;;1992;;;;;;;;;;;;
Mummy, The (USA);The Mummy;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Mummy Returns, The (USA);The Mummy Returns;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
New Addams Family Series, The (Europe) (En,Fr,De,Es,It,Pt);The New Addams Family Series;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Ren & Stimpy Show, The - Veediots! (USA, Europe);The Ren & Stimpy Show: Veediots!;Nintendo Game Boy;;1993;;;;;;;;;;;;
roishtar;The Return of Ishtar;Arcade;;1986;;;;;;;;;;;;
The Scorpion King Rise Of The Akkadian;The Scorpion King: Rise Of The Akkadian;Nintendo Gamecube;;2002;;;;;;;;;;;;
Secret Of Monkey Island, The (USA);The Secret Of Monkey Island;Mega CD;;1992;;;;;;;;;;;;
Simpsons, The - Bart's Nightmare (USA, Europe);The Simpsons: Bart's Nightmare;Sega Genesis;;1993;;;;;;;;;;;;
The Simpsons Hit Run;The Simpsons: Hit & Run;Nintendo Gamecube;;2003;;;;;;;;;;;;
Space Adventure, The (USA);The Space Adventure;Mega CD;;1994;;;;;;;;;;;;
The Warriors;The Warriors;Sony PSP;;2007;;;;;;;;;;;;
Thunderbirds (USA);Thunderbirds;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Thunderbirds (Europe);Thunderbirds;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Tigger's Honey Hunt (USA);Tigger's Honey Hunt;Nintendo 64;;2000;;;;;;;;;;;;
Time Commando;Time Commando;Sony Playstation;;1996;;;;;;;;;;;;
Time Gal (USA);Time Gal;Mega CD;;1993;;;;;;;;;;;;
Time Stalkers;Time Stalkers;Sega Dreamcast;;1999;;;;;;;;;;;;
Tiny Toon Adventures - Dizzy's Candy Quest (Europe) (En,Fr,De,Es,It,Nl);Tiny Toon Adventures: Dizzy's Candy Quest;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
TMNT (USA) (En,Fr,Es);TMNT;Nintendo Game Boy Advance;;2007;;;;;;;;;;;;
TMNT;TMNT;Nintendo Gamecube;;2007;;;;;;;;;;;;
TMNT - Teenage Mutant Ninja Turtles;TMNT: Teenage Mutant Ninja Turtles;Sony PSP;;2007;;;;;;;;;;;;
Todd's Adventures in Slime World (USA);Todd's Adventures in Slime World;Sega Genesis;;1991;;;;;;;;;;;;
Tom Clancys - Splinter Cell Essentials;Tom Clancys: Splinter Cell Essentials;Sony PSP;;2006;;;;;;;;;;;;
Tomb Raider (USA, Europe) (En,Fr,De,Es,It);Tomb Raider;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Tomb Raider II - Starring Lara Croft;Tomb Raider II: Starring Lara Croft;Sony Playstation;;1997;;;;;;;;;;;;
Tomb Raider IV - The Last Revelation;Tomb Raider IV: The Last Revelation;Sony Playstation;;1999;;;;;;;;;;;;
Tomb Raider - Curse of the Sword (USA, Europe);Tomb Raider: Curse of the Sword;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Tomb Raider - The Last Revelation;Tomb Raider: The Last Revelation;Sega Dreamcast;;2000;;;;;;;;;;;;
Tombi!;Tombi!;Sony Playstation;;1998;;;;;;;;;;;;
Tombi! 2 - Contra los cerdiablos;Tombi! 2: Contra los cerdiablos;Sony Playstation;;2000;;;;;;;;;;;;
Tonka Space Station;Tonka Space Station;Sony Playstation;;1998;;;;;;;;;;;;
Totally Rad (USA);Totally Rad;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Toy Story (USA);Toy Story;Super Nintendo Entertainment System;;1996;;;;;;;;;;;;
Toy Story Racer (USA);Toy Story Racer;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Treasures of the Deep;Treasures of the Deep;Sony Playstation;;1997;;;;;;;;;;;;
Turok Evolution (Europe) (En,Fr,De,Es,It);Turok Evolution;Nintendo Game Boy Advance;;2002;;;;;;;;;;;;
Turok - Battle of the Bionosaurs (USA, Europe) (En,Fr,De,Es);Turok: Battle of the Bionosaurs;Nintendo Game Boy;;1997;;;;;;;;;;;;
Ubik;Ubik;Sony Playstation;;1998;;;;;;;;;;;;
Ufouria - The Saga (Europe);Ufouria: The Saga;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Ultimate Spider-Man;Ultimate Spider-Man;Nintendo Gamecube;;2005;;;;;;;;;;;;
Uncharted Waters (USA);Uncharted Waters;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Uncharted Waters (USA);Uncharted Waters;Sega Genesis;;1992;;;;;;;;;;;;
Uncharted Waters - New Horizons (USA);Uncharted Waters: New Horizons;Sega Genesis;;1994;;;;;;;;;;;;
Uninvited (USA);Uninvited;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Universal Studios Theme Parks Adventure;Universal Studios Theme Parks Adventure;Nintendo Gamecube;;2001;;;;;;;;;;;;
Urban Chaos;Urban Chaos;Sega Dreamcast;;2000;;;;;;;;;;;;
Urban Chaos;Urban Chaos;Sony Playstation;;1999;;;;;;;;;;;;
Vagrant Story;Vagrant Story;Sony Playstation;;2000;;;;;;;;;;;;
valkyrie;Valkyrie no Densetsu;Arcade;;1989;;;;;;;;;;;;
Valkyrie Profile - Disc 1;Valkyrie Profile - Disc 1;Sony Playstation;;2000;;;;;;;;;;;;
Valkyrie Profile - Disc 2;Valkyrie Profile - Disc 2;Sony Playstation;;2000;;;;;;;;;;;;
Vampire Hunter D;Vampire Hunter D;Sony Playstation;;2000;;;;;;;;;;;;
Vectorman (USA, Europe);Vectorman;Sega Genesis;;1995;;;;;;;;;;;;
Vectorman 2 (USA);Vectorman 2;Sega Genesis;;1996;;;;;;;;;;;;
Viewtiful Joe;Viewtiful Joe;Nintendo Gamecube;;2003;;;;;;;;;;;;
Viewtiful Joe 2;Viewtiful Joe 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Viewtiful Joe Red Hot Rumble;Viewtiful Joe Red Hot Rumble;Nintendo Gamecube;;2005;;;;;;;;;;;;
Virtua Quest;Virtua Quest;Nintendo Gamecube;;2004;;;;;;;;;;;;
WALL-E;WALL-E;Sony PSP;;2008;;;;;;;;;;;;
Warlock (USA, Europe);Warlock;Sega Genesis;;1994;;;;;;;;;;;;
Warriors of Might and Magic (USA) (En,Fr,De);Warriors of Might and Magic;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Warriors of Might and Magic;Warriors of Might and Magic;Sony Playstation;;2000;;;;;;;;;;;;
Where in Time is Carmen Sandiego (USA);Where in Time is Carmen Sandiego;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Where in Time Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);Where in Time Is Carmen Sandiego;Sega Genesis;;1992;;;;;;;;;;;;
Who Framed Roger Rabbit (USA);Who Framed Roger Rabbit;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Who Framed Roger Rabbit (USA);Who Framed Roger Rabbit;Nintendo Game Boy;;1991;;;;;;;;;;;;
willow;Willow;Arcade;;1989;;;;;;;;;;;;
Willow (USA);Willow;Nintendo Entertainment System;;1989;;;;;;;;;;;;
wingwar;Wing War;Arcade;;1994;;;;;;;;;;;;
Wirehead (USA);Wirehead;Mega CD;;1995;;;;;;;;;;;;
Wizards & Warriors III - Kuros - Visions of Power (USA);Wizards & Warriors III: Kuros - Visions of Power;Nintendo Entertainment System;;1992;;;;;;;;;;;;
World of Illusion Starring Mickey Mouse and Donald Duck (USA);World of Illusion Starring Mickey Mouse and Donald Duck;Sega Genesis;;1992;;;;;;;;;;;;
X Men 2 Wolverines Revenge;X-Men 2 Wolverine's Revenge;Nintendo Gamecube;;2003;;;;;;;;;;;;
X-Perts (USA);X-Perts;Sega Genesis;;1996;;;;;;;;;;;;
Xena - Warrior Princess;Xena: Warrior Princess;Sony Playstation;;1999;;;;;;;;;;;;
Xiaolin Showdown;Xiaolin Showdown;Sony PSP;;2006;;;;;;;;;;;;
Yoda Stories (USA);Yoda Stories;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Yoshi's Story (USA) (En,Ja);Yoshi's Story;Nintendo 64;;1998;;;;;;;;;;;;
Ys - The Ark of Napishtim;Ys: The Ark of Napishtim;Sony PSP;;2006;;;;;;;;;;;;
Zombie Revenge;Zombie Revenge;Sega Dreamcast;;1999;;;;;;;;;;;;
zombrvn;Zombie Revenge;Sega Naomi;;1999;;;;;;;;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors;Sega Genesis;;1993;;;;;;;;;;;;
