#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Earthbound (U) (Prototype);Earthbound;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Elevator Action (USA);Elevator Action;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Eliminator Boat Duel (USA);Eliminator Boat Duel;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Elite (Europe) (En,Fr,De);Elite;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Empereur, L' (USA);Empereur, L';Nintendo Entertainment System;;1990;;;;;;;;;;;;
Excitebike (Japan, USA);Excitebike;Nintendo Entertainment System;;1984;;;;;;;;;;;;
Exed Exes (Japan);Exed Exes;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Exerion (Japan);Exerion;Nintendo Entertainment System;;1983;;;;;;;;;;;;
Exodus - Journey to the Promised Land (USA) (Unl) (v4.0);Exodus: Journey to the Promised Land;Nintendo Entertainment System;;1991;;;;;;;;;;;;
F-117A - Stealth Fighter (USA);F-117A: Stealth Fighter;Nintendo Entertainment System;;1992;;;;;;;;;;;;
F-15 City War Rev 1.1 (1990)(American Video Entertainment)(US)[!];F-15 City War Rev 1.1;Nintendo Entertainment System;;1990;;;;;;;;;;;;
F-15 Strike Eagle (USA);F-15 Strike Eagle;Nintendo Entertainment System;;1991;;;;;;;;;;;;
F15 City War (USA) (Unl) (v1.1);F15 City War;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Family Feud (USA);Family Feud;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Fantasy Zone (USA) (Unl);Fantasy Zone;Nintendo Entertainment System;;1986;;;;;;;;;;;;
