#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Beyblade Metal Fusion - Cyber Pegasus (Europe).nds;Beyblade Metal Fusion: Cyber Pegasus;Nintendo DS;;2010;;;;;;;;;;;;
Beyblade - Metal Masters - Nightmare Rex (Europe) (En,Fr,De,Es,It).nds;Beyblade: Metal Masters - Nightmare Rex;Nintendo DS;;2011;;;;;;;;;;;;
Big Bang Mini (Europe) (En,Fr,De,Es,It).nds;Big Bang Mini;Nintendo DS;;2009;;;;;;;;;;;;
Big Brain Academy (Europe) (En,Fr,De,Es,It,Nl).nds;Big Brain Academy;Nintendo DS;;2006;;;;;;;;;;;;
Big Mutha Truckers (Europe) (En,Fr,De,Es,It).nds;Big Mutha Truckers;Nintendo DS;;2005;;;;;;;;;;;;
Bigfoot - Collision Course (Europe) (En,Fr,De,Es,It,Nl).nds;Bigfoot Collision Course;Nintendo DS;;2011;;;;;;;;;;;;
Biker Mice from Mars (Europe).nds;Biker Mice From Mars;Nintendo DS;;2007;;;;;;;;;;;;
Billiard Action (Europe).nds;Billiard Action;Nintendo DS;;2005;;;;;;;;;;;;
Bionicle Heroes (USA);Bionicle Heroes;Nintendo DS;;2006;;;;;;;;;;;;
Bleach - Dark Souls (USA);Bleach: Dark Souls;Nintendo DS;;2007;;;;;;;;;;;;
Bleach - The 3rd Phantom (Europe) (En,Fr).nds;Bleach: The 3rd Phantom;Nintendo DS;;2008;;;;;;;;;;;;
Bleach - The Blade of Fate (USA);Bleach: The Blade of Fate;Nintendo DS;;2006;;;;;;;;;;;;
Blood Bowl (Europe) (En,Fr,De,Es,It).nds;Blood Bowl;Nintendo DS;;2009;;;;;;;;;;;;
Blue Dragon Plus (Europe) (En,Fr,De,Es,It).nds;Blue Dragon Plus;Nintendo DS;;2009;;;;;;;;;;;;
Blue Dragon - Awakened Shadow (Spain).nds;Blue Dragon: Awakened Shadow;Nintendo DS;;2010;;;;;;;;;;;;
Blumen & Muster Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It).nds;Blumen & Muster Puzzle: Echter Puzzlespass fuer Unterwegs;Nintendo DS;;2008;;;;;;;;;;;;
Bob Esponja - Atrapados en el Congelador (Spain).nds;Bob the Builder: Festival of Fun;Nintendo DS;;2008;;;;;;;;;;;;
Boing! Docomodake DS (Europe) (En,Fr,De,Es,It).nds;Boing! Docomodake DS;Nintendo DS;;2007;;;;;;;;;;;;
Bolt - Be-Awesome Edition (USA);Bolt;Nintendo DS;;2008;;;;;;;;;;;;
Bomberman (USA);Bomberman;Nintendo DS;;2005;;;;;;;;;;;;
Bomberman 2 (Europe);Bomberman 2;Nintendo DS;;2008;;;;;;;;;;;;
Bomberman Land Touch! 2 (USA);Bomberman Land Touch ! 2;Nintendo DS;;2008;;;;;;;;;;;;
Bomberman Land Touch! (USA);Bomberman Land Touch!;Nintendo DS;;2006;;;;;;;;;;;;
Bomberman Story DS (Europe);Bomberman Story Ds;Nintendo DS;;2007;;;;;;;;;;;;
Boogie (Europe) (En,Fr,De,Es,It,Nl,Pt).nds;Boogie;Nintendo DS;;2007;;;;;;;;;;;;
Bookworm (Europe).nds;Bookworm;Nintendo DS;;2009;;;;;;;;;;;;
Boulder Dash - Rocks! (Europe) (En,Fr,De,Es,It).nds;Boulder Dash Rocks;Nintendo DS;;2007;;;;;;;;;;;;
Brave (USA);Brave;Nintendo DS;;2012;;;;;;;;;;;;
Brick 'em All DS (Europe).nds;Brick 'Em All DS;Nintendo DS;;2009;;;;;;;;;;;;
Broken Sword - Shadow of the Templars - The Director's Cut (Europe) (En,Fr,De,Es,It).nds;Broken Sword: Shadow Of The Templars - The Director's Cut;Nintendo DS;;2007;;;;;;;;;;;;
Brothers in Arms DS (USA);Brothers In Arms Ds;Nintendo DS;;2007;;;;;;;;;;;;
Bubble Bobble - Double Shot (USA);Bubble Bobble Double Shot;Nintendo DS;;2007;;;;;;;;;;;;
Bubble Bobble Revolution (USA);Bubble Bobble Revolution;Nintendo DS;;2005;;;;;;;;;;;;
Buffy the Vampire Slayer - Sacrifice (Europe);Buffy the Vampire Slayer: Sacrifice;Nintendo DS;;2009;;;;;;;;;;;;
Burnout Legends (Europe) (En,Fr,De,Es,It,Nl).nds;Burnout Legends;Nintendo DS;;2005;;;;;;;;;;;;
Bust-A-Move DS (USA);Bust-A-Move DS;Nintendo DS;;2006;;;;;;;;;;;;
C.O.P. - The Recruit (Europe) (En,Fr,De,Es,It).nds;C.O.P.: The Recruit;Nintendo DS;;2009;;;;;;;;;;;;
C.O.R.E. (USA);C.o.r.e.;Nintendo DS;;2009;;;;;;;;;;;;
Call of Atlantis (Europe) (En,Fr,De,Es,It,Nl) (Rev 1).nds;Call of Atlantis;Nintendo DS;;2009;;;;;;;;;;;;
Call of Duty 4 - Modern Warfare (Spain).nds;Call Of Duty 4: Modern Warfare;Nintendo DS;;2007;;;;;;;;;;;;
Call of Duty - Black Ops (USA);Call Of Duty: Black Ops;Nintendo DS;;2010;;;;;;;;;;;;
Call of Duty - Modern Warfare - Mobilized (USA);Call of Duty: Modern Warfare - Mobilized;Nintendo DS;;2009;;;;;;;;;;;;
Call of Duty - Modern Warfare 3 - Defiance (USA);Call of Duty: Modern Warfare 3 - Defiance;Nintendo DS;;2011;;;;;;;;;;;;
Call of Duty - World at War (USA);Call of Duty: World at War;Nintendo DS;;2008;;;;;;;;;;;;
Captain America - Super Soldier (USA);Captain America: Super Soldier;Nintendo DS;;2011;;;;;;;;;;;;
Captain Morgane and the Golden Turtle (Europe) (En,Fr,De,Es,It).nds;Captain Morgane Et La Tortue D'or;Nintendo DS;;2012;;;;;;;;;;;;
Captain Sabertooth and the Trials by Fire (Europe).nds;Captain Sabertooth And The Trials By Fire;Nintendo DS;;2012;;;;;;;;;;;;
Captain Tsubasa - New Kick Off (Europe) (Fr,De,Es,It).nds;Captain Tsubasa: New Kick Off;Nintendo DS;;2010;;;;;;;;;;;;
Carnival Games (Europe) (En,Fr,De,Es,It,Nl).nds;Carnival Games;Nintendo DS;;2008;;;;;;;;;;;;
Cars (Europe) (Es,Pt).nds;Cars;Nintendo DS;;2006;;;;;;;;;;;;
