#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bio Hazard Battle (USA, Europe);Bio Hazard Battle (USA, Europe);Sega Genesis Multiplayer;;1992;Sega;Shooter;2;;;;;;;;;
Bimini Run (USA);Bimini Run (USA);Sega Genesis Multiplayer;;1990;Nuvision Entertainment;Action;1;;;;;;;;;
Blades of Vengeance (USA, Europe);Blades of Vengeance (USA, Europe);Sega Genesis Multiplayer;;1993;Electronic Arts;Action;2;;;;;;;;;
Body Count (Europe) (En,Fr,De,Es,It);Body Count (Europe) (En,Fr,De,Es,It);Sega Genesis Multiplayer;;1994;;Action / Shooter;1;;;;;;;;;
Bonanza Bros. (USA, Europe);Bonanza Bros. (USA, Europe);Sega Genesis Multiplayer;;;;;;;;;;;;;;
Bubsy II (USA, Europe);Bubsy II (USA, Europe);Sega Genesis Multiplayer;;1994;Accolade;Platform;;;;;;;;;;
Cadash (USA, Asia);Cadash (USA, Asia);Sega Genesis Multiplayer;;1992;Taito;Role-Playing;;;;;;;;;;
Captain America and the Avengers (USA);Captain America and the Avengers (USA);Sega Genesis Multiplayer;;1992;Data East;Action / Fighting;2;;;;;;;;;
Columns (World) (v1.1);Columns (World) (v1.1);Sega Genesis Multiplayer;;1990;Sega;Puzzle;2;;;;;;;;;
Columns III - Revenge of Columns (USA);Columns III - Revenge of Columns (USA);Sega Genesis Multiplayer;;;;;;;;;;;;;;
Combat Cars (USA, Europe);Combat Cars (USA, Europe);Sega Genesis Multiplayer;;1994;Accolade;Racing;;;;;;;;;;
Contra - Hard Corps (USA);Contra - Hard Corps (USA);Sega Genesis Multiplayer;;1994;Konami;Action / Shooter;2;;;;;;;;;
Crack Down (USA, Europe);Crack Down (USA, Europe);Sega Genesis Multiplayer;;1991;SEGA;Action;2;;;;;;;;;
CutThroat Island (USA, Europe);CutThroat Island (USA, Europe);Sega Genesis Multiplayer;;1995;Acclaim;Action;;;;;;;;;;
Cyborg Justice (USA, Europe);Cyborg Justice (USA, Europe);Sega Genesis Multiplayer;;1993;SEGA;Action;;;;;;;;;;
Daze Before Christmas (Australia);Daze Before Christmas (Australia);Sega Genesis Multiplayer;;1994;Sunsoft;Action;2;;;;;;;;;
Devilish - The Next Possession (USA);Devilish - The Next Possession (USA);Sega Genesis Multiplayer;;1992;Sages Creation;Action;;;;;;;;;;
