#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Striker (Europe);Striker (Europe);Sega Genesis;;1995;Sega;Sports;2;;;;;;;;;
SubTerrania (USA);SubTerrania (USA);Sega Genesis;;;;;;;;;;;;;;
Summer Challenge (USA, Europe);Summer Challenge (USA, Europe);Sega Genesis;;1993;Accolade;Sports;2;;;;;;;;;
Sunset Riders (USA);Sunset Riders (USA);Sega Genesis;;1991;Konami;Action / Adventure;;;;;;;;;;
Super Baseball 2020 (USA, Europe);Super Baseball 2020 (USA, Europe);Sega Genesis;;1994;Electronic Arts;Sports;2;;;;;;;;;
Super Battleship (USA);Super Battleship (USA);Sega Genesis;;1993;Mindscape;Strategy;;;;;;;;;;
Super Battletank - War in the Gulf (USA);Super Battletank - War in the Gulf (USA);Sega Genesis;;;;;;;;;;;;;;
Super Fantasy Zone (Europe);Super Fantasy Zone (Europe);Sega Genesis;;1993;Sunsoft;Shooter;;;;;;;;;;
Super Hang-On (World) (En,Ja) (Rev A);Super Hang-On (World) (En,Ja) (Rev A);Sega Genesis;;1989;Sega;Racing;1;;;;;;;;;
Super High Impact (USA);Super High Impact (USA);Sega Genesis;;1992;Arena Entertainment;Sports;;;;;;;;;;
Super Hydlide (USA);Super Hydlide (USA);Sega Genesis;;1989;Seismic;Action / Role-Playing;;;;;;;;;;
Super Kick Off (Europe);Super Kick Off (Europe);Sega Genesis;;1993;U.S. Gold;Sports;2;;;;;;;;;
Super Monaco GP (World) (En,Ja) (Rev A) (MPR-13250);Super Monaco GP (World) (En,Ja) (Rev A) (MPR-13250);Sega Genesis;;1990;Sega;Racing;;;;;;;;;;
Super Off Road (USA);Super Off Road (USA);Sega Genesis;;1990;Tradewest;Racing;4+;;;;;;;;;
Super Skidmarks (Europe) (J-Cart);Super Skidmarks (Europe) (J-Cart);Sega Genesis;;1995;Codemasters;Racing;4+;;;;;;;;;
Super Smash TV (USA, Europe);Super Smash TV (USA, Europe);Sega Genesis;;1992;Flying Edge;Action / Sports;;;;;;;;;;
Super Street Fighter II (U);Super Street Fighter II - The New Challengers (USA);Sega Genesis;;1994;Capcom;Fighting;2;;;;;;;;;
Super Thunder Blade (World);Super Thunder Blade (World);Sega Genesis;;1989;Sega;Shooter;;;;;;;;;;
Super Volley Ball (USA);Super Volley Ball (USA);Sega Genesis;;1991;Sega;Sports;;;;;;;;;;
Superman (USA);Superman (USA);Sega Genesis;;1992;SunSoft;Action;1;;;;;;;;;
Sword of Sodan (USA, Europe);Sword of Sodan (USA, Europe);Sega Genesis;;1990;Electronic Arts;Action / Fighting;;;;;;;;;;
Sword of Vermilion (USA, Europe);Sword of Vermilion (USA, Europe);Sega Genesis;;1989;Sega;Role-Playing;1;;;;;;;;;
Syd of Valis (USA);Syd of Valis (USA);Sega Genesis;;1992;Renovation Products;Action / Platform;1;;;;;;;;;
Sylvester and Tweety in Cagey Capers (USA);Sylvester and Tweety in Cagey Capers (USA);Sega Genesis;;;;;;;;;;;;;;
Syndicate (USA, Europe);Syndicate (USA, Europe);Sega Genesis;;1993;Electronic Arts;Strategy / Shooter;;;;;;;;;;
T2 - Terminator 2 - Judgment Day (USA, Europe);T2 - Terminator 2 - Judgment Day (USA, Europe);Sega Genesis;;1991;Flying Edge;Action;;;;;;;;;;
T2 - The Arcade Game (USA, Europe);T2 - The Arcade Game (USA, Europe);Sega Genesis;;1992;Arena Entertainment;Action / Shooter;;;;;;;;;;
TNN Bass Tournament of Champions (USA);TNN Bass Tournament of Champions (USA);Sega Genesis;;1993;American Softworks;Sports;;;;;;;;;;
TNN Outdoors Bass Tournament '96 (USA);TNN Outdoors Bass Tournament '96 (USA);Sega Genesis;;1996;American Softworks;Sports;;;;;;;;;;
TaleSpin (USA, Europe);TaleSpin (USA, Europe);Sega Genesis;;1991;Capcom;Action / Platform;2;;;;;;;;;
Target Earth (USA);Target Earth (USA);Sega Genesis;;1990;DreamWorks;Action;;;;;;;;;;
Task Force Harrier EX (USA);Task Force Harrier EX (USA);Sega Genesis;;1991;Treco;Shooter;;;;;;;;;;
Tatsujin ~ Truxton (World);Tatsujin ~ Truxton (World);Sega Genesis;;;;;;;;;;;;;;
Taz in Escape from Mars (USA);Taz in Escape from Mars (USA);Sega Genesis;;1994;Sega;Action;1;;;;;;;;;
Taz-Mania (World);Taz-Mania (World);Sega Genesis;;1992;Sega;Adventure;1;;;;;;;;;
Team USA Basketball (USA, Europe);Team USA Basketball (USA, Europe);Sega Genesis;;1992;Electronic Arts;Sports;2;;;;;;;;;
Techno Clash (USA, Europe);Techno Clash (USA, Europe);Sega Genesis;;1993;Electronic Arts;Action / Role-Playing;;;;;;;;;;
Technocop (USA);Technocop (USA);Sega Genesis;;;;;;;;;;;;;;
