#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Hot Wheels World Race;Hot Wheels World Race;Nintendo Gamecube;;2003;;;;;;;;;;;;
Hulk;Hulk;Nintendo Gamecube;;2003;;;;;;;;;;;;
Hunter The Reckoning;Hunter The Reckoning;Nintendo Gamecube;;2002;;;;;;;;;;;;
I-Ninja;I-Ninja;Nintendo Gamecube;;2003;;;;;;;;;;;;
Ice Age 2 The Meltdown;Ice Age 2 The Meltdown;Nintendo Gamecube;;2006;;;;;;;;;;;;
Ikaruga;Ikaruga;Nintendo Gamecube;;2003;;;;;;;;;;;;
International Superstar Soccer 2;International Superstar Soccer 2;Nintendo Gamecube;;2002;;;;;;;;;;;;
International Superstar Soccer 3;International Superstar Soccer 3;Nintendo Gamecube;;2003;;;;;;;;;;;;
Jeremy McGrath Supercross World;Jeremy McGrath Supercross World;Nintendo Gamecube;;2002;;;;;;;;;;;;
Nickelodeon Jimmy Neutron Boy Genius;Jimmy Neutron Boy Genius;Nintendo Gamecube;;2002;;;;;;;;;;;;
Jimmy Neutron - Boy Genius - Attack of the Twonkies;Jimmy Neutron: Boy Genius - Attack of the Twonkies;Nintendo Gamecube;;2004;;;;;;;;;;;;
Kao The Kangaroo Round 2;Kao The Kangaroo Round 2;Nintendo Gamecube;;2005;;;;;;;;;;;;
King Arthur;King Arthur;Nintendo Gamecube;;2004;;;;;;;;;;;;
Kirby Air Ride;Kirby Air Ride;Nintendo Gamecube;;2003;;;;;;;;;;;;
Knights Of The Temple Infernal Crusade;Knights Of The Temple Infernal Crusade;Nintendo Gamecube;;2004;;;;;;;;;;;;
Knockout Kings 2003;Knockout Kings 2003;Nintendo Gamecube;;2002;;;;;;;;;;;;
Lara Croft Tomb Raider Legend;Lara Croft Tomb Raider Legend;Nintendo Gamecube;;2006;;;;;;;;;;;;
Legends of Wrestling;Legends of Wrestling;Nintendo Gamecube;;2001;;;;;;;;;;;;
LEGO Star Wars II The Original Trilogy;LEGO Star Wars II: The Original Trilogy;Nintendo Gamecube;;2006;;;;;;;;;;;;
LEGO Star Wars The Video Game;LEGO Star Wars: The Video Game;Nintendo Gamecube;;2005;;;;;;;;;;;;
Looney Tunes Back In Action;Looney Tunes Back In Action;Nintendo Gamecube;;2003;;;;;;;;;;;;
Lost Kingdoms;Lost Kingdoms;Nintendo Gamecube;;2002;;;;;;;;;;;;
Lost Kingdoms 2;Lost Kingdoms 2;Nintendo Gamecube;;2003;;;;;;;;;;;;
Lotus Challenge;Lotus Challenge;Nintendo Gamecube;;2002;;;;;;;;;;;;
Luigi's Mansion;Luigi's Mansion;Nintendo Gamecube;;2001;;;;;;;;;;;;
Mario Kart - Double Dash!! (USA);Mario Kart: Double Dash!!;Nintendo Gamecube;;2003;;;;;;;;;;;;
Mario Party 4;Mario Party 4;Nintendo Gamecube;;2002;;;;;;;;;;;;
Mario Party 5;Mario Party 5;Nintendo Gamecube;;2003;;;;;;;;;;;;
Mario Party 6;Mario Party 6;Nintendo Gamecube;;2004;;;;;;;;;;;;
Mario Party 7;Mario Party 7;Nintendo Gamecube;;2005;;;;;;;;;;;;
Mario Power Tennis;Mario Power Tennis;Nintendo Gamecube;;2004;;;;;;;;;;;;
Marvel Nemesis Rise Of The Imperfects;Marvel Nemesis Rise Of The Imperfects;Nintendo Gamecube;;2005;;;;;;;;;;;;
Medabots Infinity;Medabots Infinity;Nintendo Gamecube;;2004;;;;;;;;;;;;
Meet the Robinsons;Meet the Robinsons;Nintendo Gamecube;;2007;;;;;;;;;;;;
Mega Man Anniversary Collection;Mega Man Anniversary Collection;Nintendo Gamecube;;2004;;;;;;;;;;;;
Mega Man X Collection;Mega Man X Collection;Nintendo Gamecube;;2006;;;;;;;;;;;;
Mega Man X - Command Mission (USA);Mega Man X: Command Mission;Nintendo Gamecube;;2004;;;;;;;;;;;;
Mega Man - Network Transmission (USA);Mega Man: Network Transmission;Nintendo Gamecube;;2003;;;;;;;;;;;;
Men In Black II Alien Escape;Men In Black II Alien Escape;Nintendo Gamecube;;2002;;;;;;;;;;;;
Metal Gear Solid - The Twin Snakes - Disc 1;Metal Gear Solid: The Twin Snakes - Disc 1;Nintendo Gamecube;;2004;;;;;;;;;;;;
Metal Gear Solid - The Twin Snakes - Disc 2;Metal Gear Solid: The Twin Snakes - Disc 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Metroid Prime (USA);Metroid Prime;Nintendo Gamecube;;2002;;;;;;;;;;;;
Metroid Prime 2 - Echoes;Metroid Prime 2: Echoes;Nintendo Gamecube;;2004;;;;;;;;;;;;
Micro Machines;Micro Machines;Nintendo Gamecube;;2003;;;;;;;;;;;;
Midway Arcade Treasures;Midway Arcade Treasures;Nintendo Gamecube;;2003;;;;;;;;;;;;
Midway Arcade Treasures 2;Midway Arcade Treasures 2;Nintendo Gamecube;;2004;;;;;;;;;;;;
Midway Arcade Treasures 3;Midway Arcade Treasures 3;Nintendo Gamecube;;2005;;;;;;;;;;;;
Minority Report Everybody Runs;Minority Report Everybody Runs;Nintendo Gamecube;;2002;;;;;;;;;;;;
Monster 4x4 Masters Of Metal;Monster 4x4 Masters Of Metal;Nintendo Gamecube;;2006;;;;;;;;;;;;
