#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Poker Faced Paul's Poker (USA, Europe);Poker Faced Paul's Poker;Sega Game Gear;;1994;Adrenalin Interactive;Miscellaneous/Gambling;;;;;0;;;;;
Poker Faced Paul's Solitaire (USA, Europe);Poker Faced Paul's Solitaire;Sega Game Gear;;1994;Spidersoft;Miscellaneous/Gambling;;;;;0;;;;;
Power Strike II (Japan, Europe);Power Strike II;Sega Game Gear;;1994;Compile;Action/Shooter;;;;;0;;;;;
Predator 2 (USA, Europe);Predator 2;Sega Game Gear;;1992;Teeny Weeny Games;Action/General;;;;;0;;;;;
Primal Rage (USA, Europe);Primal Rage;Sega Game Gear;;1995;Probe Entertainment;Action/Fighting;;;;;0;;;;;
Prince of Persia (USA, Europe);Prince of Persia;Sega Game Gear;;1992;Broderbund;Action/Platformer;;;;;0;;;;;
Psychic World (USA, Europe) (v1.1);Psychic World;Sega Game Gear;;1991;Hertz;Action/General;;;;;0;;;;;
Putt & Putter (USA, Europe);Putt & Putter;Sega Game Gear;;1991;Sega;Sports/Golf;;;;;0;;;;;
Quest for the Shaven Yak Starring Ren Hoek & Stimpy (USA, Europe);Quest for the Shaven Yak Starring Ren Hoek & Stimpy;Sega Game Gear;;1994;Realtime Associates;Action/Platformer;;;;;0;;;;;
R.B.I. Baseball '94 (USA, Europe);R.B.I. Baseball '94;Sega Game Gear;;1994;Al Baker and Associates;Sports/Baseball;;;;;0;;;;;
R.C. Grand Prix (USA, Europe);R.C. Grand Prix;Sega Game Gear;;1992;Absolute Entertainment;Driving/Racing;;;;;0;;;;;
Revenge of Drancon (USA);Revenge of Drancon;Sega Game Gear;;1991;West One;Action/Platformer;;;;;0;;;;;
Riddick Bowe Boxing (USA);Riddick Bowe Boxing;Sega Game Gear;;1993;Extreme Entertainment Group;Sports/Boxing;;;;;0;;;;;
Rise of the Robots (USA, Europe);Rise of the Robots;Sega Game Gear;;1995;Time Warner Interactive;Action/Fighting;;;;;0;;;;;
Ristar - The Shooting Star (USA, Europe);Ristar: The Shooting Star;Sega Game Gear;;1995;Sega;Action/Platformer;;;;;0;;;;;
Road Rash (USA, Europe);Road Rash;Sega Game Gear;;1994;Probe Entertainment;Driving/Motorcycle;;;;;0;;;;;
RoboCop 3 (USA, Europe);RoboCop 3;Sega Game Gear;;1994;Ocean;Action/Platformer;;;;;0;;;;;
RoboCop versus The Terminator (USA, Europe);RoboCop versus The Terminator;Sega Game Gear;;1993;NMS Software;Action/General;;;;;0;;;;;
S.S. Lucifer - Man Overboard! (Europe);S.S. Lucifer: Man Overboard!;Sega Game Gear;;1993;Big Red Software;Action/Platformer;;;;;0;;;;;
Samurai Shodown (USA, Europe);Samurai Shodown;Sega Game Gear;;1994;Takara;Action/Fighting;;;;;0;;;;;
Sega Game Pack 4 in 1 (Europe);Sega Game Pack 4 in 1;Sega Game Gear;;1991;Sega;Miscellaneous/Compilation;;;;;0;;;;;
Sensible Soccer (Europe);Sensible Soccer;Sega Game Gear;;1993;Sensible Software;Sports/Soccer;;;;;0;;;;;
Shaq Fu (USA, Europe);Shaq Fu;Sega Game Gear;;1995;Tiertex Design Studios;Action/Fighting;;;;;0;;;;;
Shining Force II - The Sword of Hajya (USA, Europe);Shining Force II: The Sword of Hajya;Sega Game Gear;;1994;Camelot Software Planning;Strategy/Turn-Based;;;;;0;;;;;
Side Pocket (USA);Side Pocket;Sega Game Gear;;1994;Data East USA;Sports/Billiards;;;;;0;;;;;
Simpsons, The - Bart vs. The Space Mutants (USA, Europe);Simpsons, The: Bart vs. The Space Mutants;Sega Game Gear;;1992;Imagineering;Action/Platformer;;;;;0;;;;;
Simpsons, The - Bart vs. The World (USA, Europe);Simpsons, The: Bart vs. The World;Sega Game Gear;;1993;Arc Developments;Action/General;;;;;0;;;;;
Slider (USA, Europe);Slider;Sega Game Gear;;1991;Loriciels;Action/General;;;;;0;;;;;
Smurfs, The (Europe) (En,Fr,De,Es);Smurfs, The;Sega Game Gear;;1994;IMPS;Action/Platformer;;;;;0;;;;;
Solitaire Funpak (USA, Europe);Solitaire Funpak;Sega Game Gear;;1994;Beam Software;Strategy/General;;;;;0;;;;;
Solitaire Poker (USA, Europe);Solitaire Poker;Sega Game Gear;;1991;Sankindo;Miscellaneous/Gambling;;;;;0;;;;;
Sonic Blast (World);Sonic Blast;Sega Game Gear;;1996;Aspect;Action/Platformer;;;;;0;;;;;
Sonic Chaos (USA, Europe);Sonic Chaos;Sega Game Gear;;1993;Aspect;Action/Platformer;;;;;0;;;;;
Sonic Labyrinth (USA, Europe);Sonic Labyrinth;Sega Game Gear;;1995;Sega;Action/Platformer;;;;;0;;;;;
Sonic Spinball (USA, Europe);Sonic Spinball;Sega Game Gear;;1995;Sega;Action/Platformer;;;;;0;;;;;
Sonic the Hedgehog (World) (v1.1);Sonic the Hedgehog;Sega Game Gear;;1991;Ancient;Action/Platformer;;;;;0;;;;;
Sonic the Hedgehog 2 (World);Sonic the Hedgehog 2;Sega Game Gear;;1992;Aspect;Action/Platformer;;;;;0;;;;;
Sonic the Hedgehog - Triple Trouble (USA, Europe);Sonic the Hedgehog: Triple Trouble;Sega Game Gear;;1994;Aspect;Action/Platformer;;;;;0;;;;;
Space Harrier (USA, Europe);Space Harrier;Sega Game Gear;;1991;Sega;Action/Shooter;;;;;0;;;;;
Spider-Man vs. The Kingpin (USA, Europe);Spider-Man Vs. The Kingpin;Sega Game Gear;;1993;Sega;Action/Platformer;;;;;0;;;;;
Spider-Man and the X-Men in Arcade's Revenge (USA, Europe);Spider-Man and the X-Men in Arcade's Revenge;Sega Game Gear;;1994;Software Creations;Action/Platformer;;;;;0;;;;;
Spider-Man - Return of the Sinister Six (USA, Europe);Spider-Man: Return of the Sinister Six;Sega Game Gear;;1993;Bits Studios;Action/General;;;;;0;;;;;
Sports Illustrated Championship Football & Baseball (USA, Europe);Sports Illustrated Championship Football & Baseball;Sega Game Gear;;1993;Unexpected Development;Sports/General;;;;;0;;;;;
Sports Trivia (USA, Europe);Sports Trivia;Sega Game Gear;;1995;Adrenalin Entertainment;Miscellaneous/Game Show;;;;;0;;;;;
Sports Trivia - Championship Edition (USA, Europe);Sports Trivia: Championship Edition;Sega Game Gear;;1995;Adrenalin Entertainment;Miscellaneous/Game Show;;;;;0;;;;;
Star Trek Generations - Beyond the Nexus (USA, Europe);Star Trek Generations: Beyond the Nexus;Sega Game Gear;;1995;Absolute Entertainment;Action/General;;;;;0;;;;;
Star Trek - The Next Generation (USA, Europe);Star Trek: The Next Generation;Sega Game Gear;;1994;Absolute Entertainment;Simulation/Sci-Fi;;;;;0;;;;;
