#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Renegade II - Target Renegade (Europe);Renegade II: Target Renegade;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Renegade III - The Final Chapter (Europe);Renegade III: The Final Chapter;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Rescue (Mastertronic) (Europe);Rescue;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Rick Dangerous (Europe);Rick Dangerous;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Roland's Rat Race (Europe);Roland's Rat Race;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Saboteur (Europe);Saboteur;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Saboteur II - Avenging Angel (Europe);Saboteur II: Avenging Angel;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Sceptre of Bagdad (Europe);Sceptre of Bagdad;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Scooby Doo (Europe);Scooby Doo;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Score 3020 (Spain);Score 3020;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Shadow Warriors (Europe);Shadow Warriors;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Sir Lancelot (Europe);Sir Lancelot;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Skool Daze (Europe);Skool Daze;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Soccer Pinball (Europe);Soccer Pinball;Sinclair ZX Spectrum;;1992;;;;;;;;;;;;
Soldier of Fortune (Europe);Soldier of Fortune;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Space Harrier (Europe);Space Harrier;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Specventure (Europe);Specventure;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Spellbound (Beyond Software) (Europe);Spellbound;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Spike in Transylvania (Europe);Spike in Transylvania;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Star Raiders II (Europe);Star Raiders II;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Starquake (Europe);Starquake;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Stop the Express (Europe);Stop the Express;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Stormlord II - Deliverance (Europe);Stormlord II: Deliverance;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Strike Force Cobra (Europe);Strike Force Cobra;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Sweevo's World (Europe);Sweevo's World;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Tau Ceti - Special Edition (Europe);Tau Ceti: Special Edition;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Teenage Mutant Hero Turtles (Europe);Teenage Mutant Hero Turtles;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Teenage Mutant Hero Turtles - The Coin-Op (Europe);Teenage Mutant Hero Turtles: The Coin-Op;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Thanatos (Europe);Thanatos;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Addams Family, The (Europe);The Addams Family;Sinclair ZX Spectrum;;1991;;;;;;;;;;;;
Armageddon Man, The (Europe);The Armageddon Man;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Fall Guy, The (Europe);The Fall Guy;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Great Escape, The (Europe);The Great Escape;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Happiest Days of Your Life, The (Europe);The Happiest Days of Your Life;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Incredible Shrinking Fireman, The (Europe);The Incredible Shrinking Fireman;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Lords of Midnight, The (Europe);The Lords of Midnight;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Sacred Armour of Antiriad, The (Europe);The Sacred Armour of Antiriad;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Sentinel, The (Europe);The Sentinel;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Trap Door, The (Europe);The Trap Door;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Way of the Exploding Fist, The (Europe);The Way of the Exploding Fist;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Three Weeks in Paradise (Europe);Three Weeks in Paradise;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Through the Trap Door (Europe);Through the Trap Door;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Time Scanner (Europe);Time Scanner;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Tir Na Nog (Europe);Tir Na Nog;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Toad Runner (Europe);Toad Runner;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
