#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Duel Fighter 2 (1997)(Mugen Unagi Team);Duel Fighter 2;Sharp X68000;;1997;;;;;;;;;;;;
Dungeon Master (19xx)(Craig);Dungeon Master;Sharp X68000;;1989;;;;;;;;;;;;
Dungeon Seekers (Craig);Dungeon Seekers;Sharp X68000;;1990;;;;;;;;;;;;
Dynamic Fomesion Soccer (MIX);Dynamic Fomesion Soccer;Sharp X68000;;1992;;;;;;;;;;;;
Dynamite Duke (1990)(Hertz)(Craig);Dynamite Duke;Sharp X68000;;1990;;;;;;;;;;;;
eiri (Craig);Eiri;Sharp X68000;;19XX;;;;;;;;;;;;
Elrin Da! Magazine Vol. 2 Quiz Uchuu Tai Sakusen (1993)(Elrin Da!);Elrin Da! Magazine Vol. 2 Quiz Uchuu Tai Sakusen;Sharp X68000;;1993;;;;;;;;;;;;
Emerald Densetsu (1990)(System House Oh!)(Craig);Emerald Densetsu;Sharp X68000;;1990;;;;;;;;;;;;
Etoile Princess (1993)(Exact)(Craig);Étoile Princesse;Sharp X68000;;1993;;;;;;;;;;;;
Evil Stone Kai (1989)(Zenryuutsuu);Evil Stone Kai;Sharp X68000;;19XX;;;;;;;;;;;;
ExciteBike (Craig);Excitebike;Sharp X68000;;1984;;;;;;;;;;;;
Exciting Hour Jusse Oozumou (Dempa);Exciting Hour Jusse Oozumou;Sharp X68000;;1994;;;;;;;;;;;;
Ezoris (K.W.P);Ezoris;Sharp X68000;;1989;;;;;;;;;;;;
F-1 Fastest Lap (1991)(Michael Company);F-1 Fastest Lap;Sharp X68000;;1991;;;;;;;;;;;;
F-15 Strike Eagle II (1991)(Microprose)(Craig);F-15 Strike Eagle II;Sharp X68000;;1991;;;;;;;;;;;;
Famass (1990)(VHS - Demon's);Famass;Sharp X68000;;1990;;;;;;;;;;;;
Fancy Qix (A.H.S.);Fancy Qix;Sharp X68000;;1990;;;;;;;;;;;;
Fantasy Shooting (1989)(Michael Company);Fantasy Shooting;Sharp X68000;;1989;;;;;;;;;;;;
Fantasy Zone (Dempa);Fantasy Zone;Sharp X68000;;1989;;;;;;;;;;;;
Fatal Fury 2_Garou Densetsu 2 (1993)(Magical Company)(Craig);Fatal Fury 2;Sharp X68000;;1993;;;;;;;;;;;;
Fatal Fury Special_Garou Densetsu Special (1994)(Magical Company);Fatal Fury Special;Sharp X68000;;1994;;;;;;;;;;;;
Final Fight (Capcom) (Craig);Final Fight;Sharp X68000;;1992;;;;;;;;;;;;
Fire (19xx)(Takahashi Tokiyuki);Fire;Sharp X68000;;19XX;;;;;;;;;;;;
Firia (Scuderia Phantom);Firia;Sharp X68000;;1991;;;;;;;;;;;;
First Blow (Project G);First Blow;Sharp X68000;;19XX;;;;;;;;;;;;
First Mission (YOH);First Mission;Sharp X68000;;1989;;;;;;;;;;;;
First Mission II Final Mission (1990)(YOH)(Craig);First Mission II Final Mission;Sharp X68000;;1990;;;;;;;;;;;;
Flame Wing v1.02 (Itasenpara);Flame Wing;Sharp X68000;;1994;;;;;;;;;;;;
Flaming Dart (Kei-H)(Craig);Flaming Dart;Sharp X68000;;1992;;;;;;;;;;;;
Flappy 2 Blue Star Fukkatsu No Hi (1989)(dB-Soft);Flappy 2 Blue Star Fukkatsu No Hi;Sharp X68000;;1989;;;;;;;;;;;;
Flipull (MRO);Flipull;Sharp X68000;;1993;;;;;;;;;;;;
Fly (1990)(Login);Fly;Sharp X68000;;1990;;;;;;;;;;;;
Fly Shooters (1991)(Pineapple)(Craig);Fly Shooters;Sharp X68000;;1991;;;;;;;;;;;;
Flying Squirrel;Flying Squirrel;Sharp X68000;;19XX;;;;;;;;;;;;
Formula X (1992)(-);Formula X;Sharp X68000;;1992;;;;;;;;;;;;
Fortress Attack (Shibahara) (Craig);Fortress Attack;Sharp X68000;;1993;;;;;;;;;;;;
Forty-One (1993)(Shin);Forty-One;Sharp X68000;;1993;;;;;;;;;;;;
Four'll Fall (19xx)(Magical Knights' Connection);Four'll Fall;Sharp X68000;;19XX;;;;;;;;;;;;
Foxy 2 (1991)(Elf)(Craig);Foxy 2;Sharp X68000;;1991;;;;;;;;;;;;
Frisky Tom (1995)(XYZ);Frisky Tom;Sharp X68000;;1995;;;;;;;;;;;;
Frog (Takahashi T.);Frog;Sharp X68000;;19XX;;;;;;;;;;;;
Frogger (1995)(Tiny-Tomo);Frogger;Sharp X68000;;1991;;;;;;;;;;;;
Fruits Fields (1988)(Craig);Fruits Fields;Sharp X68000;;1988;;;;;;;;;;;;
Full Throttle (Sharp - SPS) (Craig);Full Throttle;Sharp X68000;;1988;;;;;;;;;;;;
Fushigi Densetsu (Proceed);Fushigi Densetsu;Sharp X68000;;19XX;;;;;;;;;;;;
Fushigi No Umi No Nadia (1992)(Gainax);Fushigi No Umi No Nadia;Sharp X68000;;1992;;;;;;;;;;;;
Future Wars (Starcraft) (Craig);Future Wars;Sharp X68000;;1991;;;;;;;;;;;;
FZ Senki Axis (1990)(Wolf Team)(Craig);FZ Senki Axis;Sharp X68000;;1990;;;;;;;;;;;;
Gaia Fighter v2.5 (1991)(Hong Kong Project) (Craig);Gaia Fighter;Sharp X68000;;1991;;;;;;;;;;;;
Gaiarm (1991)(Violet Heart Software)(Craig);Gaiarm;Sharp X68000;;1991;;;;;;;;;;;;
Galaga (-);Galaga;Sharp X68000;;1990;;;;;;;;;;;;
Galaga '88 (1990)(Dempa)(Craig);Galaga '88;Sharp X68000;;1990;;;;;;;;;;;;
Galaxian (XYZ);Galaxian;Sharp X68000;;1996;;;;;;;;;;;;
Galaxian 2 (68 Bank) (Craig);Galaxian 2;Sharp X68000;;1996;;;;;;;;;;;;
Galaxian X68K (19xx)(Gyo);Galaxian X68K;Sharp X68000;;1981;;;;;;;;;;;;
Galaxy Wars (1987)(Tiny-Tomo);Galaxy Wars;Sharp X68000;;1987;;;;;;;;;;;;
Galseed (Login) (Craig);Galseed;Sharp X68000;;1991;;;;;;;;;;;;
Galseed 2 (Login) (Craig);Galseed 2;Sharp X68000;;19XX;;;;;;;;;;;;
Game Jang (1993)(Gam)(Craig);Game Jang;Sharp X68000;;1993;;;;;;;;;;;;
